Code Domaine,Domaine,Code pays d?clarant (FAO),Pays d?clarants,Code pays partenaire (FAO),Pays partenaires,Code ?l?ment,?l?ment,Code Produit (FAO),Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"TM","Matrices du commerce d?taill?es","68","France","98","Croatie","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","242","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","98","Croatie","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","208","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","98","Croatie","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","99","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","98","Croatie","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","86","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","98","Croatie","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","35","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","49","Cuba","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","739","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","49","Cuba","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","554","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","49","Cuba","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","559","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","49","Cuba","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","442","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5610","Importations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","1512","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5610","Importations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","2027","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5610","Importations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","2303","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5610","Importations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","1853","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5610","Importations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","1402","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5610","Importations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","1040","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5622","Importations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","3373","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5622","Importations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","3718","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5622","Importations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","4431","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5622","Importations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","5892","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5622","Importations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","3195","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5622","Importations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","2689","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","4987","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","4104","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","4332","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","4877","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","4015","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","3393","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","13102","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","13530","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","13143","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","12692","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","11290","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","54","Danemark","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","10515","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","20","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","303","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","366","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","184","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","153","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","121","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","58","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","531","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","619","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","305","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","275","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","72","Djibouti","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","240","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","2206","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","998","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","6623","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","0","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","0","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","4173","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","1430","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","9438","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","3","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","59","?gypte","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","2","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5610","Importations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","8","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5622","Importations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","55","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","10919","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","8904","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","7557","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","6926","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","6251","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","3567","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","19361","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","13999","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","13021","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","12938","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","11428","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","225","?mirats arabes unis","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","6334","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","178","?rythr?e","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","7","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","178","?rythr?e","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","12","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","203","Espagne","5610","Importations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","18931","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","203","Espagne","5610","Importations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","21598","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","203","Espagne","5610","Importations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","25348","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","203","Espagne","5610","Importations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","31227","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","203","Espagne","5610","Importations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","28591","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","203","Espagne","5610","Importations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","17494","","Donn?e officielle"
