Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","34","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","39","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","33","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","27","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","34","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5170","R?sidus","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","34","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5142","Nourriture","2734","Viande de Volailles","2016","2016","Milliers de tonnes","39","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","33","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","27","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","5142","Nourriture","2734","Viande de Volailles","2019","2019","Milliers de tonnes","34","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","11.89","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2016","2016","kg","13.54","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","11.45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","9.48","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","11.71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","62","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2016","2016","Kcal/personne/jour","70","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","50","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2019","2019","Kcal/personne/jour","61","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","4.41","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","5.18","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.44","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","3.52","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","4.54","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","4.81","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","5.35","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.46","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","3.83","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","3","Albanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","4.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","279","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5511","Production","2734","Viande de Volailles","2016","2016","Milliers de tonnes","288","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5511","Production","2734","Viande de Volailles","2017","2017","Milliers de tonnes","284","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","286","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5511","Production","2734","Viande de Volailles","2019","2019","Milliers de tonnes","291","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5611","Importations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5611","Importations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5611","Importations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5611","Importations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5611","Importations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5072","Variation de stock","2734","Viande de Volailles","2015","2015","Milliers de tonnes","-31","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5072","Variation de stock","2734","Viande de Volailles","2016","2016","Milliers de tonnes","-4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5072","Variation de stock","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5072","Variation de stock","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5072","Variation de stock","2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5911","Exportations - Quantit?","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5911","Exportations - Quantit?","2734","Viande de Volailles","2016","2016","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5911","Exportations - Quantit?","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5911","Exportations - Quantit?","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5911","Exportations - Quantit?","2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","311","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2016","2016","Milliers de tonnes","294","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2017","2017","Milliers de tonnes","286","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","286","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5301","Disponibilit? int?rieure","2734","Viande de Volailles","2019","2019","Milliers de tonnes","287","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5170","R?sidus","2734","Viande de Volailles","2015","2015","Milliers de tonnes","-1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5170","R?sidus","2734","Viande de Volailles","2016","2016","Milliers de tonnes","-1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5170","R?sidus","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5170","R?sidus","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5170","R?sidus","2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","312","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5142","Nourriture","2734","Viande de Volailles","2016","2016","Milliers de tonnes","294","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5142","Nourriture","2734","Viande de Volailles","2017","2017","Milliers de tonnes","286","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","286","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","5142","Nourriture","2734","Viande de Volailles","2019","2019","Milliers de tonnes","287","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","7.86","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2016","2016","kg","7.26","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2017","2017","kg","6.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","6.76","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2734","Viande de Volailles","2019","2019","kg","6.67","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","27","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2016","2016","Kcal/personne/jour","25","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2017","2017","Kcal/personne/jour","24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","23","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2019","2019","Kcal/personne/jour","23","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","2.43","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","2.24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","2.08","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","2.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","1.85","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2016","2016","g/personne/jour","1.71","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.63","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.59","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","4","Alg?rie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2734","Viande de Volailles","2019","2019","g/personne/jour","1.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","79","Allemagne","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1544","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","79","Allemagne","5511","Production","2734","Viande de Volailles","2016","2016","Milliers de tonnes","1527","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
